name,category,website,phone,address,mapsUrl,rating,reviews,priority,email,notes,websiteScore
"Isora Wellness","yoga studio","http://www.isorawellness.com/","+66 81 061 7992","3rd floor of Sathorn Boutique Spa & Wellness, 199/1 Sathon Soi 12 Alley, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJWxnYcxmZ4jARSB_QWARGrjY","4.9","159","NORMAL","","","8"
"Embrace Energy Yoga School Thailand","yoga studio","http://yogaschoolthailand.com/","+66 89 788 2339","942/9 Rama IV Rd, Khwaeng Suriya Wong, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ1QCdwCuf4jARjw5i_fthyYg","5","107","NORMAL","","","7"
"Happy Puppy Yoga Bangkok","yoga studio","http://megatix.in.th/events/happy-puppy-yoga-bkk","+66 66 089 0838","SC Mansion, 90 Pridi Banomyong 31 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-U6Vf92f4jARfSBVLJj8e_4","5","30","NORMAL","","","7"
"roots8 Yoga","yoga studio","http://www.roots8yoga.com/","+66 97 232 2678","Phipat Sathorn Corner Building, 46 Si Lom Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ90Q3YC2f4jARXbvBKnLekLE","5","39","NORMAL","","","7"
"The Yoga Shala Bangkok","yoga studio","http://yogashalabkk.com/","","9, 3 Soi Phrom Pak, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq-iwmDaf4jARu_DyfdKifOY","5","52","NORMAL","","","8"
"Kriyoga Infinite Sukhumvit Soi 11","yoga studio","http://www.kriyogainfinite.com/","+66 93 746 6328","171 Sukhumvit 11 Aly, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJsz5d6--e4jART2PuUbAlnl4","4.7","22","NORMAL","","","7"
"Lotus Wellness","yoga studio","https://lotuswellnessbangkok.com/","+66 82 283 3442","House 30, PITAK COURT, 43 Soi Atthakan Prasit, Thung Maha Mek, Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJlbl-dqmf4jAR3CwW7lW9AHc","4.8","109","NORMAL","","","9"
"Bangkok Yoga","yoga studio","http://www.bangkokyoga.com/","+66 2 634 4200","Suriya Wong, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq6KM2gmZ4jAR9a5DavvAlXA","5","110","NORMAL","","","5"
"One Yoga Bangkok","yoga studio","https://oneyogabangkok.com/","+66 90 269 7692","712/1 Sukhumvit Rd, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq6UNYEWf4jARU90B-YJjeFs","5","119","NORMAL","","","10"
"Yogasana Room","yoga studio","https://www.yogasanaroom.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7828177632417653673","+66 86 863 9803","House No 1, Phatthana Wet Soi 1, Soi Pridi Banomyong 26, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJP6ocLf6f4jARVjsLa9wnnVQ","5","43","NORMAL","","","9"
"Prem & Yoga - Ayurveda Center","yoga studio","http://www.premyogaayurveda.com/","+66 85 019 6143","59, 31 Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJdZ-_Bwef4jARryFbP5bShFU","4.8","55","NORMAL","","","7"
"Yogania Yoga Studio","yoga studio","http://yoganiastudio.com/","","112/2 Sukhumvit 53 Alley, Khwaeng Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJBVa4PKOf4jARFwtjujSCBpI","4.8","42","NORMAL","","","6"
"Star Pilates Bangkok","yoga studio","http://starpilatesbangkok.com/","+66 62 537 3698","166, Charn Issara tower, 942 Rama IV Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJL1TV5Suf4jARJjLSgyssym0","4.5","51","NORMAL","","","8"
"Raj house of yoga","yoga studio","https://www.facebook.com/Rajhouseofyoga","","8th Floor The Sacha Apart Hotel Thonglor, Sukhumvit Bangkok, 67 Sukhumvit 38 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJF-wdpJCf4jARi6JT9n_CKl0","5","46","NORMAL","","","10"
"AYBKK","yoga studio","http://aybkk.com/","+66 84 224 4246","545 S 31 Sukhumvit Hotel ถนน สุขุมวิท 31, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJOWhLf_2e4jARi25S9GpEmWk","4","20","NORMAL","","","7"
"Yoga & Me อารีย์ (ตึกไอบีเอ็ม)","yoga studio","https://www.yogaandme.net/","+66 96 707 8118","S.P. Tower, Phahonyothin Rd, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbeVAvQed4jARGOn5tGhcmsg","4.9","91","NORMAL","","","9"
"KIND GARDEN BANGKOK","yoga studio","https://kindgardenbangkok.com/","+66 92 970 8106","3rd Floor, The Emporium, FRIEND FRIEND, 622 Sukhumvit Rd, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEUsSfGyf4jAR3BsPfFZ2Ptw","5","30","NORMAL","","","10"
"V Square Clinic Gateway เอกมัย","aesthetic clinic","https://www.vsquareclinic.com/branch/ekamai","+66 99 005 9000","เลขที่ 2105 ชั้น2, Gateway Ekamai, 982/22 Sukhumvit Rd, พระโขนง, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJabTbL6Wf4jARC0xu59DTgOM","5","1105","NORMAL","","","10"
"Metro Beauty Centers Co., Ltd. (The Metro Clinic)","aesthetic clinic","https://www.metrobeautycenters.com/","+66 83 189 8931","PARK VENTURES ECOPLEX, Level 2, 57 Witthayu Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUTfAlpif4jARwHwu3H2zjXY","5","269","NORMAL","","","10"
"Bangkok Aesthetics Clinic","aesthetic clinic","http://www.bacclinic.info/acnescar.html","+66 2 003 3365","Sixteen Place, 180 Soi Sukhumvit 16, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJo6wKkEWf4jARfBbwOvr8wCs","4.8","80","NORMAL","","","8"
"Adora Aesthetic Clinic","aesthetic clinic","https://www.adoraclinic.info/","+66 80 888 2656","35 Wannasorn building, floor 5th, unit 502, Phaya Thai Rd, Thanon Phaya Thai, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbcdLCa2f4jARW--Yf6z47cQ","5","494","NORMAL","","","8"
"The Astell Clinic","aesthetic clinic","","+66 92 747 8885","162 บ้านยศสุนทร, 5 Sukhumvit 20 Alley, Khlong Toei, เขต คลองด, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJjQvg5kOf4jARHKf19nNnlmA","4.9","364","HIGH","","",""
"ISS Aesthetic & Wellness","aesthetic clinic","http://www.issbangkok.com/","+66 88 044 8800","6th Floor Unit, MS 1015, 388 Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJpWo3F_yf4jAR1-qu3Ejsev4","4.9","350","NORMAL","","","7"
"V Square Clinic Emquatier","aesthetic clinic","https://www.vsquareclinic.com/branch/emquartier/","+66 81 712 5000","599/8 อาคารพาณิชย์ ซอยสุขุมวิท 35 ตรงเข้ามา 20 เมตร อยู่ซ้ายมือ, Sukhumvit Rd, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJp1ePdyaf4jARbyUjwlwOmXM","5","554","NORMAL","","","10"
"Aura Bangkok Clinic Sathon","aesthetic clinic","http://aurabangkokclinic.com/","+66 2 026 5681","100/35 ชั้น 21 ตึกสาธรนครทาวเวอร์, N Sathon Rd, สีลม, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJBUW6wd-f4jAROnryhZGglNU","5","3516","NORMAL","","","8"
"de mist Aesthetics","aesthetic clinic","","+66 95 519 0555","2nd floor, Siam Commercial Bank Sindhorn Building, 130-132 Witthayu Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJaejStCyZ4jARwrHyrXyOBGE","5","95","HIGH","","",""
"Acellence Clinic","aesthetic clinic","http://www.acellenceclinic.com/","+66 84 694 1715","208 wireless road building, Withayu road, Lumpini, Pathumwan, ลุมพินี, ปทุมวัน, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJeWT4e9ye4jARydxfAZ5vzfs","4.8","85","NORMAL","","","6"
"Dii Aesthetic Clinic Siam Paragon","aesthetic clinic","","+66 92 929 5755","ห้องเลขที่ 460- 461 Bright Space Zone Lift South Wings, 991 Siam Paragon, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkSGi_def4jARJZdoAdVPf_M","4.9","233","HIGH","","",""
"KKC Clinic Siam Paragon","aesthetic clinic","https://kkcclinic.com/en/locations/siam-paragon/","+66 2 610 9749","Floor 4 Siam Paragon, 991 Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJK4TzkQKf4jARhC9q2mQybnM","4.9","853","NORMAL","","","10"
"Muse Clinic","aesthetic clinic","https://www.facebook.com/hellomuseclinic","+66 82 292 6362","ชั้น 2 อาคาร SIAMSCAPE, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJr7a4AcSZ4jARtOZPY89_NJc","4.9","589","NORMAL","","","10"
"Nirunda Clinic","aesthetic clinic","https://nirundaclinic.com/","+66 89 626 1965","93, The Emporio Place, 336 Sukhumvit 24 Alley, Khlong Tan Nuea, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ798cowWf4jARXwo1V3FJM0o","4.3","61","NORMAL","","","10"
"Aesta Clinic - เอสต้า คลินิก สาขาเพลินจิต","aesthetic clinic","https://www.instagram.com/aestaclinic/","+66 92 643 4945","Floor 1, Ploenchit Center, 2 Sukhumvit Rd, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJw5Zt6Huf4jAR4qGb44p5Ufk","4.9","83","NORMAL","","","9"
"BSL Clinic","aesthetic clinic","https://bslclinic.co.th/","+66 99 343 8666","30, 8 Sala Daeng Rd, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZ3k_sC6f4jART4usXJZo55Y","4.9","1617","NORMAL","","","10"
"The Face Aesthetic Clinic - Gaysorn Tower","aesthetic clinic","http://www.thefaceaesthetic.com/","+66 62 919 5923","127 ถ. ราชประสงค์, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJmd6nKkif4jARF0fbB5Y5pDw","5","13","NORMAL","","","error"
"Dahlia Clinic (แดเลียคลินิกเวชกรรม) สาขาอโศก","aesthetic clinic","","+66 88 264 4692","Interchange 21 Building, ชั้น UL อาคารอินเตอร์เชนต์ 21, เลขที่ 399 Sukhumvit Rd, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ15Owdoyf4jARFCPAP3yGNs8","4.9","163","HIGH","","",""
"BSL Clinic Sukhumvit ( Bangkok Skin and Laser Treatment )","aesthetic clinic","https://www.bangkokaestheticclinic.com/","+66 99 343 8666","Room 114 G Floor Times Square Building, 246 Sukhumvit Rd, Kong Tan Kong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJQ6OsMjif4jARAC0twaeQMqY","4.9","919","NORMAL","","","10"
"ดีไอไอ เอสเธทิค","aesthetic clinic","http://dii.co.th/","+66 2 258 3642","ตึกเอกเชน, 388 ชั้น2, 21 Sukhumvit 21 Rd, คลองเตย Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0SWG5uKe4jARrtms0zqrcJI","4.7","159","NORMAL","","","error"
"Stay Studio Thong Lor","photography studio","https://linktr.ee/staystudio","+66 65 123 5413","764, 10 Sukhumvit Rd, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJu3p9hSuf4jAREHx8v2rRcMw","5","437","NORMAL","","","10"
"Gap Photography - Bangkok Photographer Sukhumvit","photography studio","http://www.gap-photography.com/","+66 88 140 6666","119 Sukhumvit 36, Khwaeng Khlong Tan, Khet Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkzuLTM2f4jAR25v-lAl6Uts","5","80","NORMAL","","","7"
"Fame Lights Photo Studio (by appointment only)","photography studio","http://www.famelights.com/","+66 81 855 0254","1, 6 Sukhumvit 67 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJlwvnr6qf4jAR_paBfHUcflg","4.9","120","NORMAL","","","6"
"6 Corners Studio | Bangkok Product Photographer","photography studio","https://6corners.net/","+66 88 080 5010","14, 43/2 Wachiratham Sathit 60 Alley, Bang Chak, Phra Khanong, Bangkok 10260, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHT-3Bv-f4jARQRFPNlFFuKg","4.9","21","NORMAL","","","10"
"Stay Studio Sukhumvit 39","photography studio","http://www.staylifestyle.com/service","+66 65 123 5413","36 Soi Prommitr, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXd8nVaaf4jARWf_HNAkUKgY","5","398","NORMAL","","","8"
"Josh Sullivan Photography","photography studio","https://joshsullivan.co/","+66 87 493 3566","5 Sailom Condominium, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq6o6mh6c4jARfFIBte9uzkQ","5","41","NORMAL","","","10"
"Photolista studio","photography studio","http://photolistastudio.com/","+66 88 924 4595","3/7,8 9 ชั้น3, Sukhumvit 24 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJk6xOewGf4jARmNPjFBeLpkM","4.4","141","NORMAL","","","8"
"Cinnamon Studio & Cafe","photography studio","http://www.cinnamon-studio.net/","+66 61 174 1681","2/19 Charoen Krung 78 Alley, Bang Kho Laem, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLcI0veOZ4jAR5CaWj1iWcaU","4.7","86","NORMAL","","","8"
"PRAN Studio","photography studio","","+66 62 294 6932","19 Attha Kawi 1 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJDZhKZN2f4jARTruNKnaQzIs","4.9","61","HIGH","","",""
"New York Studio นิวยอร์ก สตูดิโอ","photography studio","http://www.newyorkstudiobkk.com/","+66 97 009 0999","649, 651 Rama III Rd, Bangpongpang, Yan Nawa, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJt-PV7Pqh4jARU3qp1RjNJa0","5","51","NORMAL","","","8"
"Studio I'AM : รับถ่ายภาพสัตว์เลี้ยง : Photography service : บริการสตูดิโอสำหรับงานEvent : pet photography : สตูดิโอถ่ายภาพ","photography studio","","+66 88 545 3251","1111, 25-26 Ban Klang Muang Ratchada, Ladprao, Khet Chatuchak, Bangkok 10900, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJU9r95UOd4jAR6wtzpEeQT14","5","1574","HIGH","","",""
"studioroom bangkok","photography studio","http://www.baanbystudioroom.com/","+66 97 162 4650","338 Thammasarot Alley, Thanon Phetchaburi, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHXdXwfef4jARthmIwdRWoMs","4.6","43","NORMAL","","","8"
"LUKFOTO - Bangkok Photographer","photography studio","https://lukfoto.com/?utm_source=google-maps&utm_medium=local&utm_campaign=local-visibility","","Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJpZloGGiZ4jARyz9_wGpvR7Q","5","147","NORMAL","","","10"
"Photomics","photography studio","","+66 2 286 9771","หน้าโรงเรียนอัสสัมชัญประถม, 103 ซอย สาทร 11, Yan Nawa, Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJf2ikcsuY4jARvWYBJ_Y_lkg","4.9","545","HIGH","","",""
"Linked U Studio (สาขา สามย่านมิตรทาวน์ ชั้น 1)","photography studio","https://www.linked-u.com/","+66 91 919 9000","Samyan Mitrtown, 1st Floor nearby EVEANDBOY, 944 Rama IV Rd, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJnf8N3K2Z4jAR89l8GW0mOrY","4.9","224","NORMAL","","","9"
"Rose Photo Studio Bangkok","photography studio","","+66 64 645 2091","394, 14 Pansuk Alley, Phra Borom Maha Ratchawang, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFwsfOBSZ4jAR_AnyRK_3OqE","4.3","24","HIGH","","",""
"Boone.homestudio","photography studio","https://www.boonehomestudio.com/","+66 99 919 3624","61, 83 Vibhavadi Rangsit 20 Alley, Lane 3-4, Chom Phon, Chatuchak, Bangkok 10900, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVa6m6DCd4jARwW2Pz1eFKLM","5","279","NORMAL","","","8"
"YAREX photography","photography studio","https://www.yarexphotography.com/","+66 84 752 1316","Morning Dew Condo, Phum Chit Alley, Prakanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJD0FjZb6f4jARDgGDHgGFMmE","4.9","54","NORMAL","","","10"
